Storename,Product,Size/Weight,Unit Price,Sale Price,Saving
PAK'nSAVE Westgate,Act II Butter Flavour Microwave Popcorn,3pk,$1.49/100g,$3.79,$0.00
PAK'nSAVE Westgate,Sanitarium Ricies,460g,$0.82/100g,$3.79,$0.00
PAK'nSAVE Westgate,Fibre One Apple Pie Flavoured Squares,5 x 24g,$3.16/100g,$3.79,$0.00
PAK'nSAVE Westgate,Harraways Fibre Rich Creamy Original Big Serve Oat Sachets,7 x 45g,$1.20/100g,$3.79,$0.00
PAK'nSAVE Westgate,Wattie's Mixed Veges,1kg,$3.79/1kg,$3.79,$0.00
PAK'nSAVE Westgate,Wattie's Garden Peas,1kg,$3.79/1kg,$3.79,$0.00
PAK'nSAVE Westgate,Sanitarium Skippy Cornflakes,500g,$0.78/100g,$3.89,$0.00
PAK'nSAVE Westgate,Heinz Salad Cream,250g,$1.56/100g,$3.89,$0.00
PAK'nSAVE Westgate,Turkish Bread Classic Naan Bread,2pk,$1.95/ea,$3.89,$0.00
PAK'nSAVE Westgate,Turkish Bread Garlic Naan Bread,2pk,$1.95/ea,$3.89,$0.00
PAK'nSAVE Westgate,Massel Chicken Flavour Gourmet Stock Liquid,1l,$0.39/100ml,$3.89,$0.00
PAK'nSAVE Westgate,Massel Vegetable Flavour Gourmet Stock Liquid,1l,$0.39/100ml,$3.89,$0.00
PAK'nSAVE Westgate,Massel Beef Flavour Gourmet Stock Liquid,1l,$0.39/100ml,$3.89,$0.00
PAK'nSAVE Westgate,Pams Cheddar Cheese Wedges,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Pams Creamy Cheese Wedges,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Only Organic Enrich Portobello Mushroom & Potato Wholesome Soup,320g,$1.25/100g,$3.99,$0.00
PAK'nSAVE Westgate,Only Organic Restore Cauliflower Potato With Coconut & Cumin Wholesome Soup,320g,$1.25/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Hot & Spicy Hummus Dip With Jalapeno & Sriracha,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Rose Apples,kg,$3.99/1kg,$3.99,$0.00
PAK'nSAVE Westgate,Only Organic Sustain Vegetable Minestrone Pasta & Pumpkin Seeds Wholesome Soup,320g,$1.25/100g,$3.99,$0.00
PAK'nSAVE Westgate,Only Organic Boost Pumpkin Red Lentils With Coconut & Turmeric Wholesome Soup,320g,$1.25/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Caramelised Onion Hummus With Rosemary & Lemon,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Pumpkin & Kumara With Cumin,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Gloriously Garlic Hummus With Lemon,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Chargrilled Capsicum Hummus With Paprika,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Beetroot Hummus With Roasted Cashews,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Lisa's Smokey Hummus With Garlic,200g,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Hot Cross Bun Flavour Baked Pea Crisps,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Sour Cream & Chives Scoopers,90g,$4.43/100g,$3.99,$0.00
PAK'nSAVE Westgate,Only Organic Spring Greens & Ancient Grains Risotto Nourishing Bowl,300g,$1.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Chilli Baked Pea Crisps,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Salt & Vinegar Flavour Baked Pea Crisps,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Wasabi Flavour Baked Pea Crisps,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Calbee Harvest Snaps Original Salted Baked Pea Crisps,120g,$3.33/100g,$3.99,$0.00
PAK'nSAVE Westgate,Giannis Lebanese Bread,4pk,$1.00/ea,$3.99,$0.00
PAK'nSAVE Westgate,Continental Stock Pot Sensations Salt Reduced Chicken Stock,4 x 28g,$3.56/100g,$3.99,$0.00
PAK'nSAVE Westgate,Griffin's Toffee Pops Original Minis Chocolate Biscuits,5 x 25g,$3.19/100g,$3.99,$0.00
PAK'nSAVE Westgate,Griffin's Squiggles Hokey Pokey Minis Chocolate Biscuits,5 x 25g,$3.19/100g,$3.99,$0.00
PAK'nSAVE Westgate,Campbell's Real Stock Chicken Stock Liquid,1l,$0.40/100ml,$3.99,$0.00
PAK'nSAVE Westgate,Campbell's Real Stock Salt Reduced Chicken Stock Liquid,1l,$0.40/100ml,$3.99,$0.00
PAK'nSAVE Westgate,Campbell's Real Stock Beef Stock Liquid,1l,$0.40/100ml,$3.99,$0.00
PAK'nSAVE Westgate,Campbell's Real Stock Vegetable Stock Liquid,1l,$0.40/100ml,$3.99,$0.00
PAK'nSAVE Westgate,Campbell's Real Stock Salt Reduced Beef Stock Liquid,1l,$0.40/100ml,$3.99,$0.00
PAK'nSAVE Westgate,Boring Oat Milk Barista Grade,1l,$3.99/1L,$3.99,$0.00
PAK'nSAVE Westgate,Boring No Added Sugar Oat Milk,1l,$3.99/1L,$3.99,$0.00
PAK'nSAVE Westgate,Waffle On Choc Chip Waffles,4pk,$1.00/ea,$3.99,$0.00
PAK'nSAVE Westgate,Waffle On Vanilla Waffles,4pk,$1.00/ea,$3.99,$0.00
PAK'nSAVE Westgate,Continental Stock Pot Sensations Vegetable Stock,4 x 28g,$3.56/100g,$3.99,$0.00
PAK'nSAVE Westgate,Exotic Food Red Curry Paste,220g,$1.81/100g,$3.99,$0.00
PAK'nSAVE Westgate,Exotic Food Green Curry Paste,220g,$1.81/100g,$3.99,$0.00
PAK'nSAVE Westgate,Marcel's Petite Happy Pancakes,24pk,$2.00/100g,$3.99,$0.00
PAK'nSAVE Westgate,Continental Stock Pot Sensations Beef Stock,4 x 28g,$3.56/100g,$3.99,$0.00
PAK'nSAVE Westgate,Continental Stock Pot Sensations Chicken Stock,4 x 28g,$3.56/100g,$3.99,$0.00
PAK'nSAVE Westgate,Mainland Special Reserve Creamy Camembert Cheese,125g,$3.19/100g,$3.99,$0.00
PAK'nSAVE Westgate,Mainland Special Reserve Creamy Brie Cheese,125g,$3.19/100g,$3.99,$0.00
PAK'nSAVE Westgate,Continental Red Wine Stock Pot,104g,$0.38/10g,$3.99,$0.00
PAK'nSAVE Westgate,Superb Herb Cut Sage,15g,$2.66/10g,$3.99,$0.00
PAK'nSAVE Westgate,Continental White Wine Stock Pot,104g,$3.84/100g,$3.99,$0.00
PAK'nSAVE Westgate,Birds Eye Golden Crunch Chips,750g,$5.39/1kg,$4.04,$0.00
PAK'nSAVE Westgate,Birds Eye Golden Crunch Wedges,750g,$5.39/1kg,$4.04,$0.00
PAK'nSAVE Westgate,Birds Eye Golden Crunch Crinkles Chips,750g,$5.39/1kg,$4.04,$0.00
PAK'nSAVE Westgate,Aunt Betty's Creamy Rice Vanilla,4 x 100g,$1.01/100g,$4.05,$0.00
PAK'nSAVE Westgate,Aunt Betty's Chocolate Flavoured Creamy Rice,4 x 100g,$1.01/100g,$4.05,$0.00
PAK'nSAVE Westgate,Value Pack Honey Roasted Peanuts,300g,$1.36/100g,$4.09,$0.00
PAK'nSAVE Westgate,Wattie's Plant Proteinz Lentil & Roasted Kumara Dahl With Ginger & Turmeric,330g,$1.24/100g,$4.09,$0.00
PAK'nSAVE Westgate,Wattie's 7 Veg Soup With Superfood Quinoa,330g,$1.24/100g,$4.09,$0.00
PAK'nSAVE Westgate,Patak's Cashew & Coconut Simmer Sauce,450g,$0.93/100g,$4.19,$0.00
PAK'nSAVE Westgate,Obela Delisio Thai Chilli & Lime With Cashews Dip,135g,$3.10/100g,$4.19,$0.00
PAK'nSAVE Westgate,Arla Protein Chocolate Flavour Pudding,200g,$2.10/100g,$4.19,$0.00
PAK'nSAVE Westgate,Patak's Butter Chicken Mild Simmer Sauce,450g,$0.93/100g,$4.19,$0.00
PAK'nSAVE Westgate,Patak's Tikka Masala Simmer Sauce,450g,$0.93/100g,$4.19,$0.00
PAK'nSAVE Westgate,Patak's Korma Simmer Sauce,450g,$0.93/100g,$4.19,$0.00
PAK'nSAVE Westgate,Arla Protein Salted Caramel Flavour Pudding,200g,$2.10/100g,$4.19,$0.00
PAK'nSAVE Westgate,Obela Delisio Basil Pesto With Cashews Dip,135g,$3.10/100g,$4.19,$0.00
PAK'nSAVE Westgate,Patak's Butter Chicken Spicy Simmer Sauce,450g,$0.93/100g,$4.19,$0.00
PAK'nSAVE Westgate,Arnott's Soft Bake Minis White Choc Macadamia Cookies,150g,$2.86/100g,$4.29,$0.00
PAK'nSAVE Westgate,Turkish Kitchen Feta + Fresh Spinach Dip,180g,$2.38/100g,$4.29,$0.00
PAK'nSAVE Westgate,Arnott's Jatz Gluten Free Cracker,130g,$3.30/100g,$4.29,$0.00
PAK'nSAVE Westgate,Arnott's Shapes Gluten Free Crimpy Chicken Crackers,110g,$3.90/100g,$4.29,$0.00
PAK'nSAVE Westgate,Arnott's Shapes Gluten Free Barbecue Snacks,110g,$3.90/100g,$4.29,$0.00
PAK'nSAVE Westgate,Turkish Kitchen Feta and Chilli Jam With Red Peppers Dip,180g,$2.38/100g,$4.29,$0.00
PAK'nSAVE Westgate,Turkish Kitchen Roasted Beetroot & Feta With Fresh Thyme Dip,180g,$2.38/100g,$4.29,$0.00
PAK'nSAVE Westgate,Arnott's Soft Bake Minis Double Choc Cookies,150g,$2.86/100g,$4.29,$0.00
PAK'nSAVE Westgate,Barker's Strawberry & Apple Fruit Topper,300g,$1.46/100g,$4.39,$0.00
PAK'nSAVE Westgate,Barker's Mixed Berry Fruit Topper,300g,$1.46/100g,$4.39,$0.00
PAK'nSAVE Westgate,Easiyo Everyday Smooth & Creamy Forest Fruits Flavoured Yogurt Base,200g,$2.20/100g,$4.39,$0.00
PAK'nSAVE Westgate,Easiyo Everyday Smooth & Creamy Vanilla Flavoured Yogurt Base,200g,$2.20/100g,$4.39,$0.00
PAK'nSAVE Westgate,Easiyo Natural Unsweetened Yogurt Base,140g,$3.14/100g,$4.39,$0.00
PAK'nSAVE Westgate,Easiyo Everyday Smooth & Creamy Strawberry Flavoured Yogurt Base,200g,$2.20/100g,$4.39,$0.00
PAK'nSAVE Westgate,Easiyo Everyday Smooth & Creamy Apricot Flavoured Yogurt Base,200g,$2.20/100g,$4.39,$0.00
PAK'nSAVE Westgate,Musashi Cookies & Cream Flavour High Protein Bar,90g,$4.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Strawberry Milkshake Flavour High Protein Milk Drink,375ml,$11.97/1L,$4.49,$0.00
PAK'nSAVE Westgate,Nando's Peri-Peri Lemon & Herb Marinade,260g,$1.73/100g,$4.49,$0.00
PAK'nSAVE Westgate,Tip Top Supersoft Cheese Muffins,8 x 65g,$0.56/ea,$4.49,$0.00
PAK'nSAVE Westgate,Tip Top Supersoft English Muffins,8 x 65g,$0.56/ea,$4.49,$0.00
PAK'nSAVE Westgate,Jack Link's Beef Biltong Original,40g,$112.25/1kg,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Vanilla Milkshake Flavour High Protein Milk Drink,375ml,$11.97/1L,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Chocolate Flavour High Protein Milk Drink,375ml,$11.97/1L,$4.49,$0.00
PAK'nSAVE Westgate,Nando's Peri-Peri Medium Quick Marinade,262g,$1.71/100g,$4.49,$0.00
PAK'nSAVE Westgate,Rebel Original Bagels,4pk,$1.12/ea,$4.49,$0.00
PAK'nSAVE Westgate,Rebel Sesame Bagels,4pk,$1.12/ea,$4.49,$0.00
PAK'nSAVE Westgate,Rebel Low Carb Max Bagels,4pk,$1.12/ea,$4.49,$0.00
PAK'nSAVE Westgate,Proper Crisps Marlborough Sea Salt Potato Crisps,150g,$2.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Proper Crisps Cider Vinegar & Sea Salt Potato Crisps,140g,$3.21/100g,$4.49,$0.00
PAK'nSAVE Westgate,Turkish Kitchen Hot Smoked Salmon Dill & Cashew,140g,$3.21/100g,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Dark Choc Salted Caramel High Protein Bar,90g,$4.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Milk Chocolate Brownie Flavour High Protein Bar,90g,$4.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Musashi Peanut Butter Flavour High Protein Bar,90g,$4.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Musashi White Choc Caramel High Protein Bar,90g,$4.99/100g,$4.49,$0.00
PAK'nSAVE Westgate,Sandhurst Pitted Green Olives,350g,$12.83/1kg,$4.49,$0.00
PAK'nSAVE Westgate,Farrah's Flame Baked Taco Tortillas,12pk,$0.37/ea,$4.49,$0.00
PAK'nSAVE Westgate,Farrah's Flame Baked Tortillas,10pk,$0.45/ea,$4.49,$0.00
PAK'nSAVE Westgate,Farrah's Ultra Keto Taco Tortillas,8pk,$0.56/ea,$4.49,$0.00
PAK'nSAVE Westgate,Farrah's Low Carb Tortillas,10pk,$0.45/ea,$4.49,$0.00
PAK'nSAVE Westgate,Dad's Pies Steak & Cheese Pie,200g,$2.30/100g,$4.59,$0.00
PAK'nSAVE Westgate,Dad's Pies Mince & Cheese Pie,200g,$2.30/100g,$4.59,$0.00
PAK'nSAVE Westgate,Dad's Pies Butter Chicken Pie,200g,$2.30/100g,$4.59,$0.00
PAK'nSAVE Westgate,Dad's Pies Pepper Steak Pie,200g,$2.30/100g,$4.59,$0.00
PAK'nSAVE Westgate,Vegemite Spread,220g,$2.09/100g,$4.59,$0.00
PAK'nSAVE Westgate,Donovans Hokey Pokey Clusters,150g,$3.13/100g,$4.69,$0.00
PAK'nSAVE Westgate,Donovans Creamy Russian Fudge,200g,$2.35/100g,$4.69,$0.00
PAK'nSAVE Westgate,Donovans Rocky Road Clusters,150g,$3.13/100g,$4.69,$0.00
PAK'nSAVE Westgate,Macy and Tailor Sea Salt Classic Pretzel Multi Snack Pack,8 x 20g,$2.99/100g,$4.79,$0.00
PAK'nSAVE Westgate,Healtheries Cheese Potato Stix,160g,$2.99/100g,$4.79,$0.00
PAK'nSAVE Westgate,Healtheries Chicken Potato Stix,160g,$2.99/100g,$4.79,$0.00
PAK'nSAVE Westgate,Healtheries Roast Potato Stix,160g,$2.99/100g,$4.79,$0.00
PAK'nSAVE Westgate,Healtheries Sour Cream & Chives Potato Stix,160g,$2.99/100g,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Garden Spinach,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Premium White,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Wholemeal,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Garlic Butter,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Multigrain Wraps,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Italian Herb,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Smoky Chipotle Wraps,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Farrah's Wraps Caramelised Onion,6pk,$0.80/ea,$4.79,$0.00
PAK'nSAVE Westgate,Arnott's Funsticks Choc Rolled Wafer Snack Pack,10 x 18g,$2.66/100g,$4.79,$0.00
PAK'nSAVE Westgate,The Laughing Cow Light Cheese Spread Wedges,8 x 16g,$3.82/100g,$4.89,$0.00
PAK'nSAVE Westgate,NZ Chicken Drumsticks,kg,$4.89/1kg,$4.89,$0.00
PAK'nSAVE Westgate,Fresh 'n Fruity Mixed Berry Yoghurt,1kg,$0.49/100g,$4.89,$0.00
PAK'nSAVE Westgate,Ghiotti Green Giant Olives,70g,$69.86/1kg,$4.89,$0.00
PAK'nSAVE Westgate,Musashi Chocolate Flavour Shred & Burn Protein Shake,375ml,$13.31/1L,$4.99,$0.00
PAK'nSAVE Westgate,Rempah Garlic Roti Chanai,240g,$2.08/100g,$4.99,$0.00
PAK'nSAVE Westgate,Rempah Roti Chanai 2 Pack,240g,$2.08/100g,$4.99,$0.00
PAK'nSAVE Westgate,Rempah Peanut Sauce,400g,$1.25/100g,$4.99,$0.00
PAK'nSAVE Westgate,Rempah Rendang Sauce,400g,$1.25/100g,$4.99,$0.00
PAK'nSAVE Westgate,Mainland Lunch On The Go Ploughman's Cheese & Crackers,110g,$4.54/100g,$4.99,$0.00
PAK'nSAVE Westgate,The Four Saucemen Salt Pepper Garlic Butter Seasoning,85g,$0.59/10g,$4.99,$0.00
PAK'nSAVE Westgate,The Four Saucemen Steak Rub Spice,80g,$0.62/10g,$4.99,$0.00
PAK'nSAVE Westgate,The Four Saucemen Grilled Chicken Spice,70g,$0.71/10g,$4.99,$0.00
PAK'nSAVE Westgate,Mainland Lunch On the Go Caramelised Onion Relish Cheese with Wheat Crackers,110g,$4.54/100g,$4.99,$0.00
PAK'nSAVE Westgate,Mainland Lunch On the Go Chilli Jam Cheese with Wheat Crackers,110g,$4.54/100g,$4.99,$0.00
PAK'nSAVE Westgate,Mainland Lunch On the Go Balsamic Beetroot Relish Cheese with Wheat Crackers,110g,$4.54/100g,$4.99,$0.00
PAK'nSAVE Westgate,Hengshun Sesame Oil,150ml,$3.33/100ml,$4.99,$0.00
PAK'nSAVE Westgate,Ingham's Frozen Whole Chicken,850g,$5.88/1kg,$5.00,$0.00
PAK'nSAVE Westgate,Talley's Mixed Vegetables,1kg,$5.05/1kg,$5.05,$0.00
PAK'nSAVE Westgate,Meadow Fresh Kalo Natural Greek Yoghurt,800g,$0.85/100g,$6.79,$0.00
PAK'nSAVE Westgate,Pams Washed White Potatoes,2.5kg,$2.80/1kg,$6.99,$0.00
PAK'nSAVE Westgate,Leigh Fish Premium Whole Snapper,kg,$14.99/1kg,$14.99,$0.00
PAK'nSAVE Westgate,NZ Beef Brisket,kg,$18.49/1kg,$18.49,$0.00
